,datePosted,title,price,address,latitude,longitude,description,rooms,bathrooms,pets,furnished,dateScraped
1415058446,12 février 2019 23:22,plateau beau 3 1/2 tous meublé literie internet........,1500.0,"delorimier, h2h2c2, montreal, QC",45.5394228,-73.58158940000001,Plateau superbe 3 1/2 meubl&eacute; &agrave; cour terme minimum 1 mois (meuble &eacute;lectro chauffage internet literie...) disponible le 15 f&eacute;vrier. 1500$/m St&eacute;phane 514-863-5827,3 1/2,1 salle de bain,,Oui,Tue_Feb_12_232515_2019
1415057889,12 février 2019 23:19,À 5 min métro Rsmt rénové chauffé 2 ch fermées internet juillet.,1225.0,"5690 Rue de la Roche, Montréal, QC H2S 2C6, Canada",45.5350999,-73.59371180000001,"&Agrave; 5 min &agrave; pied du m&eacute;tro rosemont Libre 1er juillet Comprends; - Compl&egrave;tement r&eacute;nov&eacute; a neuf - Deux chambres ferm&eacute;es - Chauff&eacute;, eau chaude, po&ecirc;le et frigo inclus - Planchers de bois francs - Buanderie dans l'immeuble - Balcon priv&eacute; - Chiens interdits -Tranquille et s&eacute;curitaire Pour plus de renseignements ",4 1/2,1 salle de bain,Non,Oui,Tue_Feb_12_232516_2019
1414019685,11 février 2019 19:04,"GRANDS 2 ½ - WIFI - UNIVERSITÉ DE MONTRÉAL, HEC, POLY",730.0,"3130, boul. Édouard-Montpetit, Montréal, QC, H3T 1K1",45.5007151,-73.620867,"DISPONIBLE pour MARS! FAUT VOIR!Superbe appartement sur &Eacute;douard-Montpetit, &agrave; C&ocirc;te-des-Neiges/Notre-Dame-de-Gr&acirc;ces, &agrave; deux pas de tous les services: &eacute;piceries, universit&eacute;s, bars, m&eacute;tro Universit&eacute; de Montr&eacute;al et C&ocirc;te-des-Neiges, arr&ecirc;ts dautobus, etc.* WIFI INCLUS !!! **Id&eacute;al pour &eacute;tudian",2 1/2,1 salle de bain,Oui,Non,Tue_Feb_12_232517_2019
1410477232,11 février 2019 22:04,renovated 2 bedroom apartment in côte-des-neiges - washer/dryer,1600.0,"3185 Van Horne, Montreal, QC, H3S 1R3",45.5044843,-73.62946240000001,"Located in the C&ocirc;te-Des-Neiges area near Outremont, this building is overlooking Kent Park and is in close proximity to Plaza C&ocirc;te-des-neiges and Wilderton shopping centres where grocery stores, restaurants and shops can be found.The Jewish General Hospital and Sainte-Justine Hospital are also close by.Universit&eacute;-de-Montr&eacute;al Metro station and a variety",4 1/2,1 salle de bain,,Non,Tue_Feb_12_232518_2019
1366109378,12 février 2019 15:03,"Downtown,Vieux-Montreal,1, 2,3,bedrooms,4 1/2,51/2, Centre Ville",2495.0,"221 Saint Jacques, Montreal, QC, H2Y 1M6",45.5038812,-73.55871379999999,"NO AIRBNB OR SIMILARCondo for rent31/2,1 bedroom,2 levels at 2050$/month41/2,2 bedrooms, 1 t bathroom, laundry925 sqfeets at $2495/month1050sqfeets at $2795/month51/2,3 bedrooms,2 bathrooms,1150sqfeets at $2995/monthCome to live in a luxury condo in the heart of urban life. The Bank project, a prestigious building in Old Montreal, is cleverly designed to satisfy the most demand",4 1/2,1 salle de bain,Non,Oui,Tue_Feb_12_232519_2019
1413507204,4 février 2019 18:41,CONDO VIEUX PORT 2 CAC + PARKING MEUBLÉ A LOUER 514-815-7253,1899.0,"777 Rue Gosford, Montréal, QC H2Y 4B7, Canada",45.509879,-73.5547441,"SUPER CONDO MODERNE A LOUER. EXCELLENTE LOCALISATION. 2 CHAMBRES, 1 SALLE DE BAIN, 1 CHAMBRE DE LAVAGE. EN FACE DU METRO CHAMPS DE MARS, A 2 MINUTES DE LA PLACE JACQUES CARTIER, A 2 MINUTE DE L'AUTOROUTE 720. SUPERBE TERRASSE ET PISCINE CHAUFF&Eacute;E SUR LE TOIT. PEUT ETRE LOU&Eacute; MEUBL&Eacute; OU NON. PARKING INT&Eacute;RIEUR DISPONIBLE AUSSI!! DISPONIBLE &Agrave; PARTIR",4 1/2,1 salle de bain,Non,Oui,Tue_Feb_12_232520_2019
1411329910,23 janvier 2019 22:49,5 1/2 For Rent - 3 Bedroom Apartment in Plateau-Mont-Royal ,2150.0,"4306 Clark , Canada",56.130366,-106.34677099999999,Brand new completely renovated apartment for rent in the heart of Plateau-Mont-Royal 3 closed bedrooms New kitchen New toilet. Very nice garden,5 1/2,1 salle de bain,,Non,Tue_Feb_12_232521_2019
1415057209,12 février 2019 23:14,"Grand 5.5, garage privé, terrasse, Verdun métro Lasalle",2200.0,"83 Rue de la Poudrière, Verdun, QC H4G 3M2, Canada",45.4716376,-73.5666579,"Tr&egrave;s beau condo permettant de vivre au calme tout en gardant tous les services du centre ville ! Disponible le 1 mars Non meubl&eacute;, les photos pr&eacute;sentes les meubles des anciens propri&eacute;taires. Description - Condo de type maison de ville, sur 3 niveaux, 1350pi2, 126m2 - Cuisine &eacute;quip&eacute;e - Salle &agrave; manger et salon ouverts - 3 chambres (",5 1/2,"1,5 salle de bain",,Non,Tue_Feb_12_232522_2019
1415056871,12 février 2019 23:12,Grand 4 1/2 Ahunstic/Cartierville incluant chauffage et électros,995.0,"12159 Boulevard Laurentien, Montréal, QC H4K 1N4, Canada",45.528016,-73.719548,*PERSONNES S&Eacute;RIEUSES AVEC EMPLOI STABLE ET BON CR&Eacute;DIT SEULEMENT* Prix unit&eacute; actuelle : 995$ (plusieurs autres unit&eacute;s moins chers disponibles) Projet de condos sur plus de 8 immeubles! Inclut eau chaude et chauffage Espace de rangement disponible pour 10$/mois Projet d'Appartements fra&icirc;chement r&eacute;nov&eacute;s Buandrie neuve au sous sol Pos,4 1/2,1 salle de bain,,Non,Tue_Feb_12_232523_2019
1415056733,12 février 2019 23:11,4 1\2 en plein cœur du quartier Villeray – Disponible maintenant,900.0,"8037 Avenue de Gaspé, H2R2A6, Montréal, QC",45.540459600000005,-73.62897590000001,Cuisine enti&egrave;rement r&eacute;nov&eacute;e en janvier 2019. Nouvelle peinture dans tout le logement. Logement situ&eacute; au 2&egrave; &eacute;tage d’un quadruplex. Planchers de bois franc. Balcons avant et arri&egrave;re. Sorties laveuse/s&eacute;cheuse. Acc&egrave;s &agrave; la cour. Deux pi&egrave;ces doubles : une &agrave; l’avant pouvant servir de chambre/salon ou c,4 1/2,1 salle de bain,Non,Non,Tue_Feb_12_232524_2019
1415056477,12 février 2019 23:10,Grand 3 1/2 Ahuntsic/Cartierville incluant chauffage et électros,850.0,"12159 Boulevard Laurentien, Montréal, QC H4K 1N4, Canada",45.528016,-73.719548,*PERSONNES S&Eacute;RIEUSES AVEC EMPLOI STABLE ET BON CR&Eacute;DIT SEULEMENT* Prix unit&eacute; actuelle : 850$ (plusieurs autres unit&eacute;s moins chers disponibles) Projet de condos sur plus de 8 immeubles! Inclut eau chaude et chauffage Espace de rangement disponible pour 15$/mois Projet d'Appartements fra&icirc;chement r&eacute;nov&eacute;s Buandrie neuve au sous sol Pos,3 1/2,1 salle de bain,,Non,Tue_Feb_12_232525_2019
1398273870,12 février 2019 23:01,Le Delmar - 3 Bedroom Apartment for Rent,859.0,"501 Delmar Ave, Montreal, QC, H9R 4A7",45.4671685,-73.80329420000001,"Resident Insurance Included on All New Leases! Situ&eacute;e dans la ville de Pointe-Claire, cette propri&eacute;t&eacute; est compos&eacute;e de onze b&acirc;timents comprenant des unit&eacute;s de 3 &frac12;, 4 &frac12;, et 5 &frac12; avec buanderie abordable sur place, un grand stationnement et une entr&eacute;e s&eacute;curis&eacute;e.La propri&eacute;t&eacute; est &agrave;",5 1/2,1 salle de bain,,Non,Tue_Feb_12_232526_2019
1411394443,12 février 2019 23:01,Le Delmar - 1 Bedroom Apartment for Rent,749.0,"501 Delmar Ave, Montreal, QC, H9R 4A7",45.4671685,-73.80329420000001,"Resident Insurance Included on All New Leases! Situ&eacute;e dans la ville de Pointe-Claire, cette propri&eacute;t&eacute; est compos&eacute;e de onze b&acirc;timents comprenant des unit&eacute;s de 3 &frac12;, 4 &frac12;, et 5 &frac12; avec buanderie abordable sur place, un grand stationnement et une entr&eacute;e s&eacute;curis&eacute;e.La propri&eacute;t&eacute; est &agrave;",2 1/2,1 salle de bain,,Non,Tue_Feb_12_232527_2019
1398273869,12 février 2019 23:01,Le Delmar - 2 Bedroom Apartment for Rent,789.0,"501 Delmar Ave, Montreal, QC, H9R 4A7",45.4671685,-73.80329420000001,"Resident Insurance Included on All New Leases! Situ&eacute;e dans la ville de Pointe-Claire, cette propri&eacute;t&eacute; est compos&eacute;e de onze b&acirc;timents comprenant des unit&eacute;s de 3 &frac12;, 4 &frac12;, et 5 &frac12; avec buanderie abordable sur place, un grand stationnement et une entr&eacute;e s&eacute;curis&eacute;e.La propri&eacute;t&eacute; est &agrave;",4 1/2,1 salle de bain,,Non,Tue_Feb_12_232528_2019
1320907228,12 février 2019 22:58,939-959 Boulevard de la Cote Vertu - 1 Bedroom Apartment for...,900.0,"939 Boulevard de la Cote Vertu, Montreal, QC, H4L 1Y7",45.5192136,-73.67656059999999,"Resident Insurance Included on All New Leases! Pourquoi perdre votre temps &agrave; faire la navette si vous n’avez pas &agrave; le faire ? Le quartier C&ocirc;te-Vertu est situ&eacute; dans le secteur anim&eacute; de Saint-Laurent o&ugrave; vous profiterez d’un acc&egrave;s facile aux autoroutes, aux transports en commun, au centre commercial Place Vertu et au March&eacute; Ce",2 1/2,1 salle de bain,,Non,Tue_Feb_12_232529_2019
1415054430,12 février 2019 22:58,Charmant 4 1/2 chauffé disponible maintenant à Lasalle,900.0,"9310 Rue Centrale, LaSalle, QC H8R 2K3, Canada",45.41866470000001,-73.64392559999999,"* Cherche locataire s&eacute;rieux et calme avec bon cr&eacute;dit * Enti&egrave;rement plancher bois-franc 2e &eacute;tage 2 chambres ferm&eacute;es Chauffage inclus Disponible d&egrave;s maintenant ou pour 1 mars Pr&egrave;s du parc Laurier-Macdonald &Agrave; 7 minutes du carrefour Angrignon, des &eacute;piceries. 1 minute du magnifique fleuve St-Laurent Entr&eacute;e de lave",4 1/2,1 salle de bain,Oui,Non,Tue_Feb_12_232530_2019
1415054237,12 février 2019 22:57,Appartement a louer,,", Lachine  H8s1e7 QC, Canada",45.4457662,-73.6842247,Appartement renouvellement pour louer. Se trouve &agrave; Lachine. Pas animaux. Pas fum&eacute;. Pour 3-4 mois. Merci,4 1/2,"1,5 salle de bain",Non,Oui,Tue_Feb_12_232531_2019
1415054097,12 février 2019 22:57,Montreal Nord- Grand 5 1/2 - Haut de Duplex a louer,,", Montreal nord H1g6b4 QC, Canada",45.621585499999995,-73.61903079999999,Rue Allard- Montreal Nord- beau et grand 5 1/2 a louer Haut de Duplex- Endroit Tranquille Tres propre Nouvelle fenestration-porte patio et porte d'entree neuve Entree lav/ sech dans salle de bain Grand salon- 2 balcons Armoires cuisine en bois Plancher cuisine en ceramique Pres de autobus- centre d'achats Leger-Langelier Cegep Marie Victorin Libre en juillet- les couleurs on ch,5 1/2,1 salle de bain,Non,Non,Tue_Feb_12_232532_2019
1411612614,12 février 2019 22:56,105 rue Milton - Bachelor Apartment for Rent,800.0,"105 Milton Street, Montreal, QC, H2X 1V4",45.5116342,-73.57174509999999,"Resident Insurance Included on All New Leases! Ne compromettez pas le confort pour une adresse &agrave; la mode. Situ&eacute; sur une rue bord&eacute;e d’arbres du mont Royal, votre nouveau domicile est &agrave; proximit&eacute; des boutiques, des restaurants, de la rue Prince-Arthur, de la Place des Arts, des Galeries du Parc et de la vie nocturne de St-Laurent. Les espaces de",1 1/2,1 salle de bain,,Non,Tue_Feb_12_232533_2019
1415053727,12 février 2019 22:55,3 1/2  cession de bail. Assignment of lease,837.0,"3630 Rue Durocher, Montréal, QC H2X 2E8, Canada",45.509513,-73.5776252,"**english will follow** Nous cherchons &agrave; c&eacute;der notre bail jusqu’en novembre. Appartement 3 1/2 au cœur du ghetto McGill. Dispo en mars. Loyer 837$/ mois vient avec chauffage, &eacute;lectricit&eacute; et eau chaude. Les chats sont accept&eacute;s. Laveuse / s&eacute;cheuse communes. Four et frigo inclus. Possibilit&eacute; d’acheter quelques meubles (futon, bureau",3 1/2,1 salle de bain,Oui,Oui,Tue_Feb_12_232534_2019
1403210883,12 février 2019 22:54,Le Mistral: Apartment for rent in Villeray Neighbourhood,1199.0,"1121 Rue Mistral, Montreal, QC, H2P 2X7",45.549716700000005,-73.6268176,"Situ&eacute; au cœur du quartier anim&eacute; de Villeray, Le Mistral propose des suites de 1 et 2 chambres, une piscine ext&eacute;rieure et une terrasse, un centre de remise en forme ainsi qu'un parking int&eacute;rieur et ext&eacute;rieur. Que vous cherchiez &agrave; sortir du centre-ville de Montr&eacute;al ou que vous cherchiez simplement un chez-soi, Le Mistral a quelque ",2 1/2,1 salle de bain,Oui,Non,Tue_Feb_12_232535_2019
1403210951,12 février 2019 22:54,Le Neuville: Apartment for rent in Le Plateau Mont-Royal,1604.0,"1101 Rue Rachel Est, Montreal, QC, H2J 2J7",45.526019,-73.574301,"Situ&eacute; au cœur du quartier tendance du Plateau Mont-Royal, Le Neuville surplombe le parc La Fontaine, un des plus grands parcs de Montr&eacute;al. Cet &eacute;difice moderne propose des suites r&eacute;nov&eacute;es&nbsp;&agrave; une ou deux chambres,&nbsp;en plus d'agr&eacute;menter la vie de ses r&eacute;sidents avec une&nbsp;piscine int&eacute;rieure, un sauna, salle d",2 1/2,1 salle de bain,Oui,Non,Tue_Feb_12_232536_2019
1413734891,12 février 2019 22:54,VIE Apartments: Apartment for rent in Downtown Montreal,1719.0,"2255 rue Saint-Mathieu, Montreal, QC, H3H 2J6",45.4953826,-73.5815786,"Cette propri&eacute;t&eacute; est id&eacute;alement situ&eacute;e au coeur du village Shaughnessy de Montr&eacute;al, avec une vari&eacute;t&eacute; de boutiques, restaurants, &eacute;coles et plus encore. Appartements VIE propose une vari&eacute;t&eacute; de studios, appartements 1 chambre et appartements 2 chambres &agrave; louer &agrave; Montr&eacute;al. Avec des &eacute;qui",1 1/2,1 salle de bain,Oui,Non,Tue_Feb_12_232537_2019
1413734895,12 février 2019 22:53,VIE Apartments: Apartment for rent in Downtown Montreal,1489.0,"2255 rue Saint-Mathieu, Montreal, QC, H3H 2J6",45.4953826,-73.5815786,"Cette propri&eacute;t&eacute; est id&eacute;alement situ&eacute;e au coeur du village Shaughnessy de Montr&eacute;al, avec une vari&eacute;t&eacute; de boutiques, restaurants, &eacute;coles et plus encore. Appartements VIE propose une vari&eacute;t&eacute; de studios, appartements 1 chambre et appartements 2 chambres &agrave; louer &agrave; Montr&eacute;al. Avec des &eacute;qui",2 1/2,1 salle de bain,Oui,Non,Tue_Feb_12_232539_2019
1413802422,12 février 2019 22:53,Parc Kildare Apartments: Apartment for rent in Côte...,1125.0,"5755  Sir Walter Scott Ave, Côte-Saint-Luc, QC, H4W 1S4",45.4779935,-73.66027829999999,"Si vous recherchez un environnement familial agr&eacute;able offrant toutes les commodit&eacute;s et les options de divertissement d'une grande ville, venez visiter les Appartements Parc Kildare &agrave; C&ocirc;te-Saint-Luc, &agrave; Montr&eacute;al. Qu'il s'agisse un&nbsp;quartier tranquille, de la proximit&eacute; du parc Sir-Walter-Scott &agrave; l'arri&egrave;re de notre p",2 1/2,1 salle de bain,Oui,Non,Tue_Feb_12_232540_2019
1410361089,12 février 2019 22:50,"21/2 MEUBLÉ & IMPECC $825. PRÈS DU CAMPUS UdeMTL, HEC & métro!",825.0,"3221 Place Decelles, Montréal, QC H3S 1X3, Canada",45.5009956,-73.62680809999999,"21/2 MEUBL&Eacute; &agrave; louer &agrave; C&ocirc;te-des-neiges rue Place Decelles Tr&egrave;s beau logement d'une chambre &agrave; coucher ferm&eacute;e avec garde-robe double, salon avec grande fenestration, cuisinette compl&egrave;te Emplacement id&eacute;al &agrave; 5min &agrave; pied Universit&eacute; de Montr&eacute;al, HEC CHU Ste-Justine, HGJ, m&eacute;tro C&ocirc;te-d",2 1/2,1 salle de bain,Non,Oui,Tue_Feb_12_232541_2019
1414653026,12 février 2019 22:48,Condo 4 1/2 à louer Hochelaga avec terrasse et stationnements,1600.0,"2673 Avenue Letourneux, Montréal, QC H1V 2P3, Canada",45.5557595,-73.5493788,"Magnifique condo 4 1/2 &agrave; louer dans HoMa, &agrave; moins de 200m de la station m&eacute;tro pie-9. ID&Eacute;AL pour couple. Coin letourneux/pierre de coubertin. Construction 2015 avec mat&eacute;riaux de qualit&eacute; tels que : armoires en thermo-plastique, comptoirs de QUARTZ ainsi que plancher de bois d’ing&eacute;nierie. 2 chambres ferm&eacute;es avec grands garde-",4 1/2,1 salle de bain,Non,Oui,Tue_Feb_12_232542_2019
1394960993,12 février 2019 15:03,"studio,bachelor,1 1/2,Downtown,Westmount,condo,new,May,June",1395.0,"1750 cedar, Montreal, QC, H3G 1A3",45.496037,-73.5907172,"Starting June 2019Modern, luxurious &amp; accessible with amazing and unobstructed view of Montreal and Mont Royal. Near McGill University and Downtown.Conveniently located, near the Montreal General hospital in the Westmount borough, these facilities will make them a reference for professionals, couples and families in search of a remarkable lifestyle.Unique , The 1750 Cedar o",2 1/2,1 salle de bain,Non,Non,Tue_Feb_12_232543_2019
1351969078,28 janvier 2019 00:10,Renovated Luxury 3 bedroom apartment for rent in Westmount!,3050.0,"4300 Boulevard de Maisonneuve Ouest, Westmount, QC, H3Z 1K8",45.4845794,-73.59160209999999,"Luxury 3 bedroom apartment, GREAT LOCATION! Office open daily, DROP IN!Located in Montreal's exclusive Westmount neighbourhood, residents of Le 4300 enjoy a perfect balance of natural beauty with an urban lifestyle; historic surroundings with modern conveniences.- Stunning luxury apartments- Fridge, stove and dishwasher- Fitness facility- Social room with numerous events- 24-ho",5 1/2,2 salles de bain,,Non,Tue_Feb_12_232544_2019
1213022864,25 janvier 2019 21:49,1 Bedroom Condo-Style Rental,1560.0,"1009 Rue De Bleury, Montreal, QC, H2Z 0A3",45.5041023,-73.56199670000001,"You deserve better! Live with us at Le Mille Neuf, a high rise building that offers luxurious unfurnished apartment rentals. Enjoy this spacious 650 square foot 1 bedroom suite available immediately.With its modern architecture, le Mille Neuf combines modern suite features with exceptional building amenities making this building one of the most desirable places to live in Montr",2 1/2,1 salle de bain,Oui,Non,Tue_Feb_12_232545_2019
1415052074,12 février 2019 22:47,4 1/2 style Condo ensoleillé ,1250.0,"h2k1x4, Canada",45.5356564,-73.551016,4 1/2 style condo un triplex deux chambre balcon avant et balcon arri&egrave;re pour personne NON Fumeur pas animaux &agrave; 10 Minutes du m&eacute;tro frontenac du IGA du centre sportif restaurant prix 1250 ENQU&Ecirc;TE De CR&Eacute;DIT EXIG&Eacute;E bien venu au v&eacute;gane pour plus information t&eacute;l&eacute;phon&eacute; au 514-622-2617 pas de textos pour prendre ren,4 1/2,1 salle de bain,Non,Non,Tue_Feb_12_232546_2019
1415051891,12 février 2019 22:46,Recherché : 5 1/2 a louer a lasalle (URGENT),1100.0,", Lasalle  H8r 2t8 QC, Canada",45.4269488,-73.63308599999999,"Bonjour je recherche un 51/2 pour le 1 er avril. Mon budget maximum est de 1100$ Pour me joindre, appelez-moi au 514 707 7637",5 1/2,1 salle de bain,,Non,Tue_Feb_12_232547_2019
1415051760,12 février 2019 22:45,"Plateau 4253A DeLaroche, 4 1/2 de 820Pc entièrement rénové,",1600.0,"4253a Rue de la Roche, Montréal, QC H2J 3H8, Canada",45.527066,-73.5744839,"Plateau 4253A DeLaroche, 4 1/2 de 820Pc enti&egrave;rement r&eacute;nov&eacute;, impeccable et ensolell&eacute;. Paisible au 2 i&egrave;me d'un 3plex. 2 chambres &agrave; coucher de bonnes dimensions avec bon garde-robe. Grande cuisine r&eacute;cente au go&ucirc;t du jour, tr&egrave;s fonctionnelle et ouverte sur le salon. Planchers de bois franc et de c&eacute;ramique. Mur de ",4 1/2,1 salle de bain,,Non,Tue_Feb_12_232548_2019
